order_value_gbp,number_of_items,country_0,city_0,type_of_food_2,time_of_day,prep_time_seconds,0
15.95,2.0,1,0,7,0,1014.0,860.35455
26.65,5.0,1,0,7,0,1608.0,1015.82574
17.4,3.0,1,0,7,3,1177.0,906.252
23.9,2.0,1,0,7,0,1054.0,957.8787
16.85,3.0,1,0,7,2,1295.0,909.23175
18.95,2.0,1,0,7,3,701.0,881.35016
21.4,7.0,1,0,7,0,1291.0,1337.793
21.4,5.0,1,0,7,0,2806.0,1149.8124
20.4,3.0,1,0,7,0,535.0,1014.0495
21.4,7.0,1,0,7,0,1452.0,1337.793
37.85,5.0,1,0,7,2,434.0,1050.2954
28.85,3.0,1,0,7,2,556.0,1026.0198
16.5,2.0,1,0,7,0,938.0,881.2359
27.85,2.0,1,0,7,3,580.0,1002.1497
30.45,2.0,1,0,7,0,955.0,1063.4928
43.8,5.0,1,0,7,0,1008.0,1164.7762
26.3,5.0,1,0,7,2,2046.0,1006.12195
22.35,4.0,1,1,0,0,447.0,956.97205
16.9,2.0,1,1,0,3,432.0,957.7973
38.0,8.0,1,1,0,1,1709.0,1372.2994
15.85,3.0,1,1,0,3,453.0,942.4177
21.35,4.0,1,1,0,0,1402.0,961.2814
19.85,3.0,1,1,0,0,1690.0,955.0483
29.75,8.0,1,1,0,0,317.0,1055.6747
20.75,3.0,1,1,0,2,820.0,947.5542
15.85,3.0,1,1,0,2,1399.0,932.69244
15.85,4.0,1,1,0,0,332.0,896.5087
17.85,3.0,1,1,0,3,573.0,943.48956
21.8,4.0,1,1,0,0,2840.0,978.1186
25.85,6.0,1,1,0,2,628.0,926.467
18.4,3.0,1,1,0,0,342.0,948.36914
29.75,3.0,1,1,0,2,1081.0,1023.8777
21.4,2.0,1,1,0,2,764.0,891.98236
16.85,5.0,1,1,0,0,412.0,894.58777
22.8,4.0,1,1,0,0,367.0,994.5659
18.4,3.0,1,1,0,2,638.0,943.6881
22.5,4.0,1,1,4,0,955.0,939.93396
22.9,2.0,1,1,4,0,1352.0,926.18646
16.5,2.0,1,1,4,0,2247.0,939.2035
21.9,2.0,1,1,4,0,2856.0,879.0137
17.85,3.0,1,1,4,0,979.0,897.8476
20.6,5.0,1,0,4,0,344.0,902.3277
22.9,4.0,1,0,4,2,583.0,895.79816
15.05,5.0,1,0,4,2,432.0,892.8002
15.85,6.0,1,0,4,3,754.0,849.9138
21.4,3.0,1,0,4,0,478.0,890.7514
16.45,5.0,1,0,4,0,908.0,820.48
19.2,5.0,1,0,4,0,437.0,835.2184
15.55,5.0,1,0,4,3,422.0,841.7755
15.4,3.0,1,0,4,0,413.0,773.6042
16.0,2.0,1,1,0,0,1106.0,905.84467
18.5,2.0,1,1,0,0,598.0,949.1489
21.4,3.0,1,1,0,2,820.0,955.4303
21.0,3.0,1,1,0,3,639.0,945.3138
40.5,3.0,1,1,0,0,654.0,1078.4794
28.5,3.0,1,1,0,0,820.0,1037.0455
24.5,2.0,1,1,0,0,820.0,967.918
41.45,7.0,1,0,6,0,1614.0,1117.2633
43.25,6.0,1,0,6,2,1286.0,1101.7502
30.8,4.0,1,0,6,0,820.0,1042.0529
26.2,5.0,1,0,2,0,1126.0,987.4678
26.7,5.0,1,0,2,0,1277.0,987.4678
17.60552,4.0,4,1,7,0,357.0,943.61957
19.66423,4.0,4,1,7,0,413.0,973.4262
21.4,2.0,4,1,7,0,1873.0,897.03174
35.45,8.0,1,0,2,0,1403.0,1072.0032
21.15,5.0,1,0,2,3,1041.0,975.1704
15.5,4.0,1,0,2,3,723.0,884.2743
45.05,3.0,1,0,2,2,1233.0,1089.1058
20.55,5.0,1,0,2,2,1420.0,972.4826
19.65,5.0,1,0,2,3,1027.0,917.2863
17.95,5.0,1,0,2,2,944.0,912.7102
18.8,3.0,1,0,2,3,532.0,893.03107
18.15,5.0,1,0,2,2,820.0,912.7102
21.4,3.0,2,0,4,0,483.0,808.9777
21.4,5.0,2,0,4,0,820.0,850.2371
21.4,4.0,2,0,4,1,1536.0,880.5629
21.4,4.0,2,0,4,3,398.0,748.00085
21.4,4.0,2,0,4,3,278.0,748.00085
21.4,4.0,2,0,4,1,820.0,880.5629
21.4,3.0,1,0,4,0,588.0,890.7514
15.0,3.0,1,1,1,0,877.0,717.6185
20.0,3.0,1,1,1,0,655.0,917.0851
22.0,2.0,1,1,1,0,917.0,865.38086
20.5,2.0,1,1,1,0,712.0,906.8241
22.5,4.0,1,1,1,3,927.0,973.1457
23.0,3.0,1,1,1,3,751.0,962.7402
15.5,2.0,1,1,1,3,827.0,882.2414
17.5,4.0,1,1,1,0,722.0,857.37915
24.65,4.0,1,0,4,0,955.0,890.0051
15.75,4.0,1,0,4,0,748.0,822.655
19.55,2.0,1,0,4,0,725.0,828.3992
37.4,8.0,1,0,4,2,1148.0,978.13654
35.25,4.0,1,0,4,3,1046.0,959.6566
16.0,3.0,1,0,4,3,1532.0,847.77954
17.75,3.0,1,0,4,3,751.0,847.3684
20.2,4.0,1,0,4,3,816.0,890.94244
33.25,3.0,1,0,4,3,767.0,928.12805
23.15,3.0,1,0,4,0,508.0,876.6212
22.45,3.0,1,0,4,0,627.0,885.74634
52.15,8.0,1,0,4,3,1822.0,1140.3195
15.5,4.0,1,0,4,2,599.0,842.34125
43.5,8.0,1,0,4,2,1328.0,1061.0177
16.25,3.0,1,0,4,0,1695.0,838.9188
20.25,3.0,1,0,4,0,1364.0,880.0385
35.7,4.0,1,0,6,0,795.0,1063.1134
37.05,5.0,1,0,6,2,679.0,1061.8503
22.9,5.0,1,0,6,1,2128.0,1458.1854
19.45,4.0,1,0,6,1,2223.0,1206.2144
28.8,2.0,1,0,6,2,2245.0,952.9563
36.75,4.0,1,0,6,2,1223.0,1051.6682
46.1,4.0,1,0,6,2,1585.0,1073.6357
27.3,3.0,1,0,6,2,1164.0,939.9791
16.8,4.0,1,0,6,2,1063.0,848.3409
17.84,4.0,1,0,6,2,811.0,848.89465
31.15,4.0,1,0,6,0,820.0,1039.0691
21.4,3.0,1,0,6,0,1770.0,996.99243
31.65,5.0,1,0,6,0,1907.0,1068.4069
16.9,2.0,1,0,4,0,667.0,829.33264
29.8,3.0,1,0,4,2,724.0,911.0421
19.7,2.0,1,0,4,2,1368.0,810.8633
37.15,5.0,1,0,4,2,808.0,942.0794
40.5,3.0,1,0,4,0,1111.0,995.50696
16.2,2.0,1,0,4,2,933.0,817.2192
21.4,3.0,1,0,4,2,707.0,896.38055
19.9,3.0,1,0,4,3,1324.0,853.0929
18.8,3.0,1,0,4,3,778.0,852.838
22.35,3.0,1,0,4,0,1602.0,884.3008
21.65,3.0,1,0,4,0,815.0,884.3008
30.1,5.0,1,0,4,2,1296.0,1033.623
21.65195,4.0,4,1,6,0,962.0,981.7593
15.795275,4.0,4,1,6,3,1999.0,1171.6312
31.7,3.0,1,0,6,0,820.0,1040.1415
21.4,2.0,1,0,6,0,759.0,871.7672
17.9,2.0,1,0,6,0,820.0,835.70184
21.4,7.0,1,0,6,0,578.0,1268.3712
43.85,3.0,1,0,6,0,521.0,1067.809
25.9,2.0,1,0,6,2,583.0,912.3383
19.9,2.0,1,0,6,2,337.0,818.56134
38.95,4.0,1,0,6,3,1435.0,1188.7
21.1,4.0,1,0,6,0,481.0,956.72675
18.7,3.0,1,0,6,0,598.0,893.152
26.9,4.0,1,0,6,2,1175.0,937.48175
28.35,5.0,1,0,6,0,589.0,1017.141
16.5,2.0,1,0,6,2,504.0,817.8703
32.9,4.0,1,0,6,0,820.0,1033.3746
29.2,4.0,1,0,6,0,688.0,992.6306
34.9,4.0,1,0,6,0,363.0,1058.2866
22.2,4.0,1,0,6,2,508.0,909.5849
17.95,3.0,1,0,6,3,424.0,861.2418
25.9,2.0,1,0,6,0,520.0,914.18115
29.65,3.0,1,0,6,0,358.0,992.9628
21.4,4.0,2,0,1,0,321.0,827.3309
21.4,3.0,2,0,1,0,820.0,822.7464
21.86492,2.0,2,0,1,2,820.0,770.9332
21.4,3.0,2,0,1,2,820.0,795.8605
16.398690000000002,3.0,2,0,1,2,820.0,821.6684
21.4,3.0,2,0,1,3,820.0,799.1127
21.4,5.0,2,0,1,0,820.0,858.7045
21.93591,6.0,2,0,1,0,820.0,840.4703
21.93591,4.0,2,0,1,2,820.0,796.39954
21.4,3.0,2,0,1,2,820.0,795.8605
21.4,4.0,2,0,1,0,820.0,827.3309
21.4,4.0,2,0,1,0,367.0,827.3309
17.7475,3.0,2,0,1,0,337.0,791.7056
21.4,6.0,2,0,1,0,326.0,860.6201
21.4,3.0,2,0,1,0,820.0,822.7464
27.33115,8.0,2,0,1,2,820.0,856.8452
21.4,5.0,2,0,1,2,820.0,836.3267
21.4,3.0,2,0,1,0,820.0,822.7464
23.35571,4.0,2,0,1,2,820.0,800.7489
20.72908,6.0,2,0,1,0,820.0,825.23035
21.4,4.0,2,0,1,0,508.0,827.3309
21.4,4.0,2,0,1,2,317.0,795.8605
21.4,6.0,2,0,1,1,384.0,929.687
21.4,3.0,2,0,1,3,372.0,799.1127
21.4,5.0,2,0,1,0,820.0,858.7045
21.4,3.0,2,0,1,2,820.0,795.8605
21.4,4.0,2,0,1,2,820.0,795.8605
16.114729999999998,5.0,2,0,1,0,820.0,804.76587
16.398690000000002,3.0,2,0,1,0,820.0,802.7858
21.4,3.0,2,0,1,0,687.0,822.7464
21.4,6.0,2,0,1,0,820.0,860.6201
21.4,6.0,2,0,1,2,407.0,838.2423
21.4,3.0,2,0,1,0,820.0,822.7464
21.4,2.0,2,0,1,0,1687.0,801.90576
21.4,4.0,2,0,1,0,337.0,827.3309
21.4,3.0,2,0,1,2,297.0,795.8605
21.4,3.0,2,0,1,3,267.0,799.1127
23.35571,3.0,2,0,1,1,820.0,847.586
21.4,3.0,2,0,1,0,820.0,822.7464
21.4,3.0,2,0,1,1,820.0,879.35724
17.88948,4.0,2,0,1,0,820.0,792.545
16.04374,4.0,2,0,1,0,820.0,782.5344
21.4,2.0,2,0,1,1,820.0,899.89764
21.4,3.0,2,0,1,3,820.0,799.1127
21.4,3.0,2,0,1,0,820.0,822.7464
15.191859999999998,5.0,2,0,1,0,820.0,698.37805
21.4,4.0,2,0,1,2,820.0,795.8605
22.36185,6.0,2,0,1,0,820.0,840.4703
16.75364,6.0,2,0,1,0,386.0,800.8091
31.51956,7.0,2,0,1,0,1348.0,896.53973
29.95778,3.0,2,0,1,0,820.0,801.0433
21.4,5.0,2,0,1,0,820.0,858.7045
21.4,3.0,2,0,1,0,820.0,822.7464
27.33115,4.0,2,0,1,2,820.0,802.07367
21.4,4.0,2,0,1,0,428.0,827.3309
21.4,3.0,2,0,1,0,820.0,822.7464
21.4,3.0,2,0,1,0,553.0,822.7464
19.09631,4.0,2,0,1,0,820.0,825.7905
16.398690000000002,3.0,2,0,1,0,619.0,802.7858
18.4574,4.0,2,0,1,0,820.0,785.9756
21.4,4.0,2,0,1,2,431.0,795.8605
21.4,5.0,2,0,1,2,473.0,836.3267
21.4,3.0,2,0,1,2,820.0,795.8605
18.5,4.0,1,0,5,0,1652.0,895.6228
15.6,7.0,1,0,5,0,690.0,971.5982
21.0,3.0,1,0,5,0,1034.0,955.6737
16.5,6.0,1,0,5,0,602.0,857.758
18.0,5.0,1,0,5,0,820.0,862.2117
15.8,6.0,1,0,5,0,1975.0,838.45245
25.45,7.0,1,0,5,0,1139.0,972.1934
19.8,6.0,1,0,5,0,422.0,939.3099
17.0,6.0,1,0,5,0,598.0,850.9157
30.35,3.0,1,0,5,0,1091.0,988.0899
16.5,8.0,1,0,5,3,1500.0,1079.7069
21.4,6.0,1,0,5,2,1170.0,1056.9056
21.4,6.0,1,0,5,3,1641.0,1060.2217
18.0,7.0,1,0,5,3,2048.0,1149.4661
17.3,6.0,1,0,5,3,820.0,872.2537
19.3,5.0,1,0,5,0,820.0,891.33374
17.3,7.0,1,0,5,0,886.0,1101.1752
15.2,8.0,1,0,5,0,1446.0,1090.6296
21.4,7.0,1,0,5,0,1058.0,1243.1188
16.5,4.0,1,0,5,0,1140.0,855.17224
21.4,4.0,1,0,5,0,1862.0,995.9394
21.4,6.0,1,0,5,2,1057.0,1056.9056
25.35,5.0,1,0,5,0,1746.0,971.81635
17.7,3.0,1,0,5,2,831.0,845.8627
16.7,4.0,1,0,5,2,765.0,843.7204
43.15,3.0,1,0,7,0,1305.0,1168.0112
29.75,8.0,1,0,7,2,861.0,1091.5002
19.35,3.0,1,0,7,2,1002.0,921.4084
15.55,3.0,1,0,7,2,1707.0,888.1552
19.5,6.0,1,0,7,0,1506.0,961.7223
19.15,3.0,1,0,7,0,1185.0,942.505
15.85,5.0,1,0,7,0,1056.0,876.4375
17.25,4.0,1,0,7,2,600.0,909.7855
15.15,4.0,1,0,7,0,1237.0,870.52997
29.75,6.0,1,0,5,0,605.0,1013.8116
28.45,5.0,1,0,5,0,358.0,987.845
19.6,3.0,1,0,5,2,832.0,855.12976
19.1,5.0,1,0,5,2,695.0,867.509
22.1,3.0,1,0,5,2,417.0,907.504
21.9,3.0,1,0,5,3,1058.0,911.11383
18.4,5.0,1,0,5,3,533.0,871.2695
21.4,3.0,1,0,5,0,820.0,995.9394
27.0,7.0,1,0,5,0,363.0,972.1934
28.45,5.0,1,0,5,0,993.0,987.845
36.95,3.0,1,0,5,2,659.0,949.5769
29.55,5.0,1,0,5,3,669.0,983.1063
20.55,4.0,1,0,5,3,1782.0,928.3299
33.0,6.0,1,0,5,0,568.0,989.69855
25.4,3.0,1,0,5,0,277.0,963.143
21.4,2.0,1,0,5,0,992.0,871.134
49.6,6.0,1,0,5,3,1073.0,1091.2346
36.2,4.0,1,0,5,0,1003.0,983.047
30.7,4.0,1,0,5,3,820.0,977.014
15.2,4.0,1,0,5,3,664.0,867.81415
27.5,3.0,1,0,5,0,528.0,973.9713
23.3,2.0,1,0,5,0,380.0,898.85126
28.35,4.0,1,0,5,0,792.0,980.8232
24.1,3.0,1,0,5,0,373.0,963.35956
21.8,4.0,1,0,5,0,434.0,939.7285
22.3,3.0,1,0,5,0,820.0,942.96686
17.65,3.0,1,0,5,2,820.0,845.8627
43.2,3.0,1,0,5,2,599.0,1012.84674
21.3,4.0,1,0,5,3,1576.0,962.94244
21.4,6.0,1,0,5,3,800.0,1060.2217
19.4,5.0,1,0,5,0,359.0,891.33374
21.9,3.0,1,0,5,0,720.0,942.96686
25.2,4.0,1,0,5,2,513.0,935.4009
32.5,7.0,1,0,5,2,388.0,1027.9408
16.3,3.0,1,0,5,0,898.0,862.7149
15.9,3.0,1,0,5,0,1243.0,847.7728
21.4,2.0,1,0,5,0,831.0,871.134
33.9,4.0,1,0,5,0,877.0,978.22034
17.7,3.0,1,0,5,2,356.0,845.8627
43.45,4.0,1,0,5,2,1099.0,1012.84674
34.65,6.0,1,0,5,2,820.0,980.1991
18.25,3.0,1,0,5,2,820.0,854.7633
17.1,4.0,1,0,5,2,820.0,853.14874
20.6,3.0,1,0,5,0,820.0,962.96936
34.25,4.0,1,0,5,0,1013.0,978.22034
22.8,4.0,1,0,5,0,2380.0,958.0102
23.1,6.0,1,0,5,2,831.0,966.44476
19.6,3.0,1,0,5,3,1128.0,859.1843
23.8,4.0,1,0,5,2,367.0,936.3745
16.95,5.0,1,0,5,0,820.0,850.19257
31.6,5.0,1,0,5,0,584.0,994.04224
17.9,3.0,1,0,5,0,820.0,870.54443
19.5,2.0,1,0,5,2,820.0,816.90027
22.95,6.0,1,0,5,2,473.0,966.44476
17.0,4.0,1,0,5,2,403.0,841.0659
20.6,2.0,1,0,5,3,1430.0,870.68353
49.85,4.0,1,0,5,0,820.0,1055.9097
21.2,6.0,1,0,5,0,529.0,979.0034
29.5,5.0,1,0,5,0,820.0,1000.795
21.3,2.0,1,0,5,0,333.0,870.2213
27.6,4.0,1,0,5,0,820.0,976.2886
20.35,3.0,1,0,5,2,448.0,911.7684
31.8,5.0,1,0,5,2,423.0,980.5569
25.4,3.0,1,0,5,2,820.0,935.4009
19.15,4.0,1,0,5,0,820.0,893.08154
19.2,2.0,1,0,5,0,1121.0,862.60284
24.1,3.0,1,0,5,0,719.0,963.35956
21.4,2.0,1,0,5,0,404.0,871.134
26.3,6.0,1,0,5,0,387.0,990.5382
17.8,5.0,1,0,5,0,394.0,839.9617
16.7,2.0,1,0,5,2,820.0,816.2269
37.15,4.0,1,0,5,0,479.0,979.7304
16.0,3.0,1,0,5,0,463.0,846.53876
16.5,3.0,1,0,5,0,312.0,855.17224
34.45,3.0,1,0,5,0,282.0,978.22034
15.25,2.0,1,0,5,0,1108.0,842.5025
21.4,3.0,1,0,5,3,943.0,963.8551
17.65,3.0,1,0,5,0,820.0,848.29456
24.4,4.0,1,0,5,3,911.0,938.7166
32.95,7.0,1,0,5,3,1085.0,1031.0997
16.0,4.0,1,0,5,3,408.0,844.6849
38.1,3.0,1,0,5,0,1293.0,978.82697
25.25,4.0,1,0,5,2,555.0,935.4009
16.0,4.0,1,0,5,2,373.0,840.07666
15.75,4.0,1,0,5,2,820.0,837.92004
25.4,3.0,1,0,5,0,434.0,963.143
16.7,3.0,1,0,5,0,878.0,855.5859
39.05,5.0,1,0,5,0,1551.0,1003.0425
25.5,3.0,1,0,5,0,624.0,963.143
23.55,3.0,1,0,5,2,1395.0,922.2429
31.45,5.0,1,0,6,0,1464.0,1068.4069
21.8,2.0,1,0,6,0,914.0,878.56696
21.4,2.0,1,0,6,2,440.0,838.73975
24.05,2.0,1,0,6,0,1542.0,913.8052
18.5,4.0,1,0,6,0,1270.0,889.5337
21.4,2.0,1,0,6,0,1339.0,871.7672
25.25,4.0,1,0,6,0,1083.0,964.19604
15.75,3.0,1,0,6,3,987.0,844.5324
17.25,3.0,1,0,6,2,1475.0,848.89465
16.95,3.0,1,0,6,2,934.0,848.3409
15.0,2.0,1,0,6,0,1484.0,844.48364
15.95,3.0,1,0,6,0,2124.0,849.38104
21.85,5.0,1,0,6,3,851.0,942.42456
19.1,3.0,1,0,6,3,820.0,861.2418
21.4,3.0,1,0,6,0,909.0,996.99243
21.4,3.0,1,0,6,2,306.0,962.3263
23.1,3.0,1,0,6,2,1124.0,928.7498
17.2,3.0,1,0,6,3,948.0,851.92126
21.4,7.0,1,0,6,3,2557.0,1265.7815
38.35,4.0,1,0,6,2,1270.0,1109.5466
21.3,2.0,1,0,6,3,820.0,849.8818
17.35,3.0,1,0,6,0,1223.0,849.9028
33.25,4.0,1,0,6,0,1485.0,1033.3746
45.1,7.0,1,0,6,0,1240.0,1112.5532
19.45,3.0,1,0,6,2,1302.0,858.1856
28.45,3.0,1,0,6,3,1289.0,976.9308
25.05,4.0,1,0,6,0,1063.0,964.19604
21.4,8.0,1,0,6,3,820.0,1265.7815
34.6,6.0,1,0,6,2,2565.0,1081.4692
16.35,5.0,1,1,5,0,1377.0,954.3735
18.4,6.0,1,1,5,0,708.0,932.5628
21.4,3.0,1,1,5,3,570.0,1021.77484
15.65,7.0,1,1,5,3,527.0,1013.9221
15.9,5.0,1,1,5,3,890.0,942.0063
15.3,8.0,1,1,5,1,820.0,1332.4536
17.65,3.0,1,1,5,0,2510.0,983.3475
21.4,5.0,1,1,5,3,1112.0,1071.795
16.3,5.0,1,1,5,1,820.0,1282.1683
16.1,3.0,1,1,5,3,820.0,943.0759
28.85,5.0,1,1,5,0,779.0,1145.3488
19.4,3.0,1,1,5,0,457.0,1034.1841
15.9,6.0,1,1,5,2,558.0,940.03546
21.4,2.0,1,1,5,2,357.0,906.65
24.95,3.0,1,0,4,0,770.0,890.0051
18.5,3.0,1,0,4,0,670.0,853.0665
19.5,3.0,1,0,4,2,922.0,845.2403
18.95,3.0,1,0,4,2,413.0,844.9854
17.65,3.0,1,0,4,2,630.0,839.5158
16.45,2.0,1,0,4,0,930.0,828.919
23.2,2.0,1,0,4,2,2091.0,822.35803
23.2,3.0,1,0,4,3,1136.0,893.7171
21.4,6.0,1,0,4,2,853.0,947.0279
27.75,3.0,1,0,4,0,1445.0,894.64355
18.5,3.0,1,0,4,0,770.0,853.0665
26.9,2.0,1,0,4,0,929.0,857.61084
18.25,3.0,1,0,4,2,2555.0,844.9854
27.95,3.0,1,0,4,2,1175.0,910.7356
16.2,2.0,1,0,4,2,980.0,817.2192
18.5,2.0,1,0,4,0,931.0,838.266
21.5,3.0,1,0,4,2,1303.0,889.24445
15.0,2.0,1,0,4,0,593.0,791.8647
18.45,2.0,1,0,4,0,1463.0,798.6286
20.45,2.0,1,0,4,2,678.0,828.9012
21.4,3.0,1,0,3,0,2147.0,883.7358
16.2,5.0,1,0,3,2,1782.0,845.59546
15.4,5.0,1,0,3,2,951.0,794.87805
16.0,5.0,1,0,3,2,802.0,843.2087
17.4,6.0,1,0,3,2,514.0,843.3189
21.4,4.0,1,0,3,2,2021.0,885.8493
16.5,4.0,1,0,3,0,1147.0,827.4214
16.1,6.0,1,0,3,3,1170.0,889.5388
17.9,4.0,1,0,3,0,701.0,829.2218
18.0,4.0,1,0,3,0,599.0,829.2218
17.9,8.0,1,0,3,0,961.0,986.6563
16.4,5.0,1,0,3,2,820.0,845.59546
29.0,6.0,1,0,3,0,906.0,907.7566
15.5,6.0,1,0,3,0,820.0,816.67053
15.2,7.0,1,0,3,2,1041.0,931.9252
16.3,4.0,1,0,3,2,834.0,837.29285
17.4,5.0,1,0,3,0,976.0,799.9787
15.4,8.0,1,0,3,0,820.0,1002.13354
21.4,2.0,1,0,3,2,533.0,810.96924
22.2,7.0,1,0,3,2,704.0,870.30927
15.0,4.0,1,0,3,2,1508.0,794.86
16.4,4.0,1,0,0,0,1036.0,848.6011
42.2,6.0,1,0,0,0,1609.0,1053.8613
23.9,3.0,1,0,0,2,1217.0,932.94714
43.8,7.0,1,0,0,2,1760.0,1105.4799
21.4,3.0,1,0,0,3,820.0,910.1805
15.5,3.0,1,0,5,0,558.0,839.7058
21.4,2.0,1,0,5,1,820.0,1085.201
21.0,4.0,1,0,5,0,867.0,955.6737
39.5,4.0,1,0,5,2,640.0,1011.6866
15.0,3.0,1,0,5,3,568.0,881.7804
21.4,2.0,1,0,5,3,625.0,850.1612
24.0,4.0,1,0,5,0,629.0,963.35956
21.4,3.0,1,0,0,0,694.0,922.10657
39.55,3.0,1,0,0,1,820.0,1161.5315
31.45,3.0,1,0,0,3,808.0,978.1855
21.4,3.0,1,0,0,2,490.0,905.35425
40.5,3.0,1,0,0,2,449.0,1054.264
21.4,6.0,1,0,0,3,1055.0,959.6746
41.2,4.0,1,0,0,0,1086.0,1131.7079
41.45,4.0,1,0,0,3,968.0,1075.9469
21.5,2.0,1,0,0,1,820.0,1296.7281
19.5,2.0,1,0,0,0,1441.0,859.9198
21.0,3.0,1,0,0,0,820.0,916.6955
30.55,3.0,1,0,0,1,820.0,1253.9293
21.4,3.0,1,0,0,3,1141.0,910.1805
21.0,2.0,1,0,0,2,1459.0,832.8334
17.0,3.0,1,0,6,0,1516.0,851.5267
20.5,4.0,1,0,6,0,966.0,950.34894
19.5,3.0,1,0,6,0,1581.0,911.61755
20.5,4.0,1,0,6,3,1330.0,916.50104
52.5,4.0,1,0,6,3,1968.0,1102.5052
29.4,6.0,1,0,6,0,1343.0,1068.2908
30.0,6.0,1,0,6,2,2038.0,1033.9117
35.0,5.0,1,0,6,1,2883.0,1365.1064
47.4,7.0,1,0,6,0,1484.0,1085.2039
31.0,7.0,1,0,6,2,1472.0,1088.8193
15.0,3.0,1,0,6,0,908.0,862.7936
31.9,6.0,1,0,6,2,1956.0,1053.8737
17.5,3.0,1,0,6,3,1710.0,851.92126
27.5,5.0,1,0,6,3,648.0,989.4055
15.0,3.0,1,0,6,2,820.0,870.89044
18.5,3.0,1,0,7,0,1496.0,935.5473
21.4,7.0,1,0,7,3,1428.0,1350.1832
49.0,3.0,1,0,7,3,1281.0,1176.7336
25.5,4.0,1,0,7,0,1096.0,1006.0419
16.95,2.0,1,0,7,3,1267.0,883.18555
48.0,3.0,1,0,7,0,1543.0,1168.0798
17.0,3.0,1,0,7,0,875.0,893.3645
26.5,5.0,1,0,7,2,1076.0,1006.12195
24.5,3.0,1,0,7,3,1152.0,993.18884
34.0,6.0,1,0,7,0,1071.0,1104.6107
41.0,7.0,1,0,7,2,1318.0,1196.8708
23.5,4.0,1,0,7,2,1301.0,995.28174
41.9,3.0,1,0,0,0,836.0,1042.7172
41.85,5.0,1,0,0,2,1414.0,1073.6335
17.85,2.0,1,0,0,2,841.0,817.2445
31.25,3.0,1,0,0,0,1256.0,983.54395
38.0,3.0,1,0,0,2,1091.0,927.8761
16.5,3.0,1,0,0,2,1019.0,845.95746
29.0,2.0,1,0,0,0,928.0,922.7177
41.95,2.0,1,0,0,2,1551.0,1062.1028
21.4,6.0,1,0,0,2,2085.0,955.1424
42.9,3.0,1,0,0,0,1657.0,1042.7172
39.9,4.0,1,0,0,2,967.0,986.6611
46.0,3.0,1,1,6,0,1011.0,1211.4462
46.0,3.0,1,1,6,3,820.0,1226.3357
43.0,3.0,1,1,6,2,2311.0,1270.1965
27.0,5.0,1,1,6,2,1812.0,1112.3279
46.0,3.0,1,1,6,0,1119.0,1211.4462
38.0,7.0,1,1,6,0,799.0,1275.2034
16.0,3.0,1,1,6,0,525.0,967.48206
28.0,4.0,1,1,6,2,734.0,1206.1324
16.0,4.0,1,1,6,0,1396.0,942.52344
25.0,3.0,1,1,6,0,1465.0,1145.1218
39.0,8.0,1,1,6,3,2404.0,1399.5583
15.0,3.0,1,1,6,2,508.0,1070.4397
33.0,5.0,1,1,6,3,820.0,1287.9421
17.0,4.0,1,1,6,0,820.0,969.01306
31.0,5.0,1,1,6,2,628.0,1295.1849
20.95,4.0,1,0,0,0,513.0,917.95807
17.25,2.0,1,0,0,0,830.0,840.7661
17.7475,3.0,3,0,6,0,1638.0,1001.4107
36.9148,5.0,3,0,6,0,1281.0,1243.9723
16.3277,2.0,3,0,6,0,630.0,1029.6904
21.4,2.0,3,0,6,0,1236.0,940.17004
28.396,4.0,3,0,6,0,1260.0,1084.3367
16.3277,4.0,3,0,6,0,1362.0,1060.3696
25.5564,3.0,3,0,6,0,1406.0,1022.6577
21.297,3.0,3,0,6,0,1278.0,974.4888
21.4,2.0,3,0,6,0,784.0,940.17004
21.4,3.0,3,0,6,0,734.0,972.3802
21.6,5.0,1,0,6,0,2313.0,1032.9337
15.0,6.0,1,0,6,0,1317.0,863.8897
15.6,3.0,1,0,6,0,1332.0,847.2244
16.8,5.0,1,0,6,0,1406.0,876.8783
16.4,5.0,1,0,6,0,1749.0,877.4902
21.5,5.0,1,0,6,2,1848.0,1002.4826
15.7,5.0,1,0,6,2,985.0,851.65015
31.2,6.0,1,0,6,0,2065.0,1067.2073
23.2,7.0,1,0,6,0,2360.0,953.4068
16.0,4.0,1,0,6,0,820.0,848.147
15.25,3.0,1,0,6,3,1870.0,869.8183
18.8,5.0,1,0,6,2,1594.0,880.8194
19.25,5.0,1,0,6,0,2352.0,925.84955
21.4,2.0,1,0,6,2,844.0,838.73975
21.4,4.0,1,0,6,3,1227.0,964.90814
18.45,4.0,1,0,6,0,1242.0,847.0621
16.4,3.0,1,0,6,3,1420.0,851.9936
33.69,4.0,1,0,6,0,2076.0,1044.0254
17.6,5.0,1,0,6,0,2288.0,866.6474
25.35,4.0,1,0,4,0,530.0,890.0051
20.2,2.0,1,0,4,0,622.0,839.95087
22.4,2.0,1,0,4,2,1243.0,825.916
30.9,3.0,1,0,4,2,1219.0,934.60236
40.3,4.0,1,0,4,0,1041.0,970.1554
22.4,2.0,1,0,4,0,986.0,839.1576
33.35,3.0,1,0,4,2,1163.0,942.0413
34.05,5.0,1,0,4,0,820.0,944.0025
15.15,3.0,1,0,4,0,494.0,774.3274
35.35,3.0,1,0,4,0,632.0,945.85693
16.9,2.0,1,0,4,2,931.0,815.55835
